Date,PFE,UTX,DIS,V,BA,PG,JNJ,KO,UNH,MCD,WMT,NKE,MSFT,HD,AAPL,MMM,CSCO,VZ,IBM,MRK,GE,TRV,INTC,GS,AXP,JPM,DD,XOM,CAT,CVX,^DJI
2008-11-26,11.664899,39.053408000000005,19.933381,12.232774000000001,33.11161,48.665115,44.897397,17.621518,18.785289000000002,44.378287,45.844957,11.813755,16.530952,18.907954999999998,12.308157000000001,53.108699,13.78616,19.961109,67.348964,18.81331,11.913957,34.421878,10.638122000000001,68.735484,19.246054,25.231094,17.690943,64.24033100000001,30.756065999999997,59.023327,8726.610352
2008-11-28,11.926217,39.707978999999995,19.9511,12.364511,34.194477,49.582015000000006,45.136255,18.2001,18.812151,45.029781,45.189915,11.813755,16.313121,18.554687,12.006283,53.930588,13.912331,20.028586999999998,67.291238,19.106485,12.635122,35.121905,10.508666999999999,70.972755,20.117735999999997,26.088061,17.999797,63.652646999999995,32.054186,58.343965000000004,8829.040039
2008-12-01,11.091453999999999,37.326972999999995,18.010917000000003,11.303552999999999,31.988640000000004,46.607867,42.63211,17.213793,18.015254000000002,43.052301,42.868956,10.653456,15.014204000000001,17.029203,11.521730999999999,50.240132,12.583341,18.813989000000003,63.415397999999996,17.769318,11.406197,29.779189000000002,9.56441,59.085563,16.950336,21.523063,15.959916,59.014697,28.605565999999996,53.182281999999994,8149.089844
2008-12-02,11.628606,37.68699,19.012014999999998,11.687004,32.64638,47.339845000000004,43.787869,17.058467999999998,18.194331,43.726791,43.224784,11.094946,15.449864999999999,17.731147,11.980372000000001,49.039528000000004,12.886148,19.709601,65.839857,19.077884,12.958912,32.313759999999995,10.112688,58.402699,17.916954999999998,23.50892,16.951125,61.635456999999995,29.716005,55.781585,8419.089844
2008-12-03,12.064135,38.717940000000006,19.437262,12.336281,32.461892999999996,48.449375,44.165415,17.916632999999997,18.248054,45.642952,43.976872,11.538655,16.030749,18.469606,12.424761,48.918659999999996,13.466529999999999,20.359841,66.524316,19.193947,13.34157,32.362039,10.402057000000001,61.951783999999996,18.874943,24.926211,16.958308,62.68376,31.006306,55.190833,8591.69043
2008-12-04,11.810075999999999,38.587025,19.304373000000002,11.952832,31.435174,47.19345,43.287039,17.376883,17.818267000000002,46.631691,44.567219,11.58324,15.417594,18.842893,11.843039,47.653591999999996,12.89456,19.721871,63.860707999999995,18.134871,12.914758,31.235561999999998,9.724325,60.675911,17.985999,25.610136999999998,17.01577,60.571268,29.340645000000002,52.990292000000004,8376.240234
2008-12-05,12.013322,40.100722,20.172582000000002,12.510363,31.707896,48.256747999999995,44.866576,17.854504000000002,19.170307,48.072645,47.074174,11.890879,16.030749,19.800456,12.178598,48.225691999999995,13.40765,20.359841,66.458343,19.215709,13.135523000000001,34.928793,10.120303,63.542138,18.797268,27.480631,17.324625,60.833344999999994,29.919323,54.954533,8635.419922
2008-12-08,12.289157000000001,39.806166999999995,22.077327,13.211395000000001,34.370942,48.148878,45.28265,17.854504000000002,19.206123,46.693007,46.548524,12.521759,16.950479,19.678732,12.919678,46.235428000000006,14.509534,20.99781,69.979591,19.585660999999998,13.893482999999998,35.463541,10.615276,69.319513,21.092986,30.068015999999997,18.919179999999997,63.215852000000005,33.172444,57.664598,8934.179688
2008-12-09,11.955250999999999,39.249781,20.845887,12.592699,32.742634,46.068513,44.542965,17.407948,18.606212,45.742593,45.133307,11.801708,16.619699,18.826664,12.963728999999999,45.244324,14.433832,20.45799,68.190108,19.085138,13.084012,34.16718,10.889416,65.384065,20.100476999999998,27.983276,18.94791,62.104014,33.141166,55.796352,8691.330078
2008-12-10,12.02784,39.282507,20.996495,12.505658,33.43246,45.552273,44.535258,17.594337,19.313569,47.260191999999996,44.680436,11.257769,16.627767000000002,19.711192999999998,12.724043,46.348236,14.576823999999998,20.083796,68.33029599999999,19.571153,13.245906,32.887026,10.866571,64.26992299999999,18.607395999999998,27.620714000000003,19.070016,63.589112,34.149944,57.923056,8761.419922
2008-12-11,12.020581,38.521570000000004,20.519914,12.253946000000001,32.301468,45.136202000000004,44.881986,17.171079000000002,21.032719,46.654684,44.500132,10.863189,15.6919,18.656249,12.308157000000001,44.430488000000004,14.223548999999998,19.918169,66.450101,19.17944,12.546816,31.647383,10.668582,62.634648,17.373231,24.670769,18.631873000000002,63.549401,33.000406,58.67626,8565.089844
2008-12-12,12.281898,39.945262,20.331082000000002,12.456257,31.443196999999998,45.413582,44.11148,17.306987,21.077489,46.440075,44.370181,11.005861999999999,15.61929,19.045766,12.731817,45.155688,14.290839000000002,20.120601,67.786026,19.614677,12.59097,32.878925,11.23209,60.864596,17.554473,25.494776,19.113112,63.890893999999996,32.906566999999995,58.336579,8629.679688
2008-12-15,12.071392,40.608018,20.474954999999998,12.409208,31.074221,45.737196000000004,44.542965,17.462311,21.292382999999997,46.516721000000004,44.435155,10.742809,15.361120000000001,18.997076999999997,12.275767,44.82532,14.164670000000001,19.813886,68.256075,19.295503,12.473228,32.449504,11.11025,59.714513000000004,16.691421,23.591319,18.797075,63.493809999999996,33.008225,57.753213,8564.530273
2008-12-16,12.601286,42.277174,21.383154,12.884404,33.608928000000006,47.478536,45.922169,18.040893,21.802754999999998,48.225936,44.86562,11.066052,16.224376,19.735537,12.363868,46.992856,14.652527,20.550005,71.249549,20.24577,13.187035,36.014494,11.909823,68.286233,17.312818,26.656624,19.817016,66.027211,34.251605,58.343965000000004,8924.139648
2008-12-17,12.521438999999999,41.401684,21.203312,13.023199,32.903059000000006,46.769673,45.290354,17.660349,21.399829,48.003663,44.825008000000004,11.288978,15.861324,20.043905,11.551528999999999,47.20236,14.164670000000001,20.887393,70.78774200000001,19.672709,12.797016000000001,34.620907,11.620453999999999,70.78407,17.097054999999997,26.252863,19.472247,64.375338,34.916307,56.726785,8824.339844
2008-12-18,12.427075,41.573512,20.528907,12.867937,32.943165,46.469176000000004,45.452162,17.543855999999998,22.304173000000002,46.976601,45.003692,11.745975999999999,15.570882000000001,19.841032000000002,11.58651,45.695555999999996,14.013266,20.427318,69.270394,20.122453,11.744703,34.653316,10.858956,71.925173,16.311678,24.89325,18.466672,61.151014,32.969125,53.928105,8604.990234
2008-12-19,12.557732000000001,42.03171,20.169224,12.931453,33.079527,46.369009999999996,45.336585,17.252623,23.71889,46.233129999999996,45.271718,11.427192,15.425661999999999,19.654387,11.660359,45.623036,13.996443,20.359841,68.87456,20.717276000000002,12.14208,34.710032,10.996025,72.53615500000001,16.769095999999998,24.983891,18.387662,59.578556000000006,33.383584,52.318311,8579.110352
2008-12-22,12.470627,42.334452,19.719620000000003,12.644453,32.983270000000005,46.58475,45.405931,17.341935,23.047347,47.060912,45.474765999999995,10.945672,15.474069,19.256755,11.108436,45.421592,13.769338000000001,20.50093,67.612851,21.101736,11.82565,33.972727,10.919876,69.184736,15.897414000000001,24.571888,17.949517999999998,59.491203000000006,32.671964,51.240192,8519.69043
2008-12-23,12.361744999999999,41.418048999999996,19.647683999999998,12.620928999999999,32.205214,46.099334000000006,45.213304,17.074001000000003,23.26224,46.486064,44.90623,10.691536,15.554747,19.167492000000003,11.191353999999999,44.67222,13.659989999999999,20.114467,66.46659100000001,21.333862,12.090569,34.029443,10.714271,67.567428,15.500409,23.986844,17.597568,59.642091,32.163666,51.099887,8419.490234
2008-12-24,12.347228,41.851704999999995,19.773572,12.442142,32.181148,46.530815000000004,45.120844,17.12448,23.244332,46.968934999999995,45.028057000000004,10.95236,15.466001,19.256755,11.017744,44.720568,13.752514999999999,20.151274,66.40061800000001,21.232307000000002,12.083067999999999,33.753966,10.836111,68.681576,15.509039999999999,24.596609,17.784317,60.182127,32.773625,51.410036,8468.480469
2008-12-26,12.412557000000001,41.835341,19.944422,12.526831,32.510018,46.638684999999995,45.120844,17.31087,23.548765,46.800314,44.954959,11.092803,15.433729000000001,19.118801,11.117505,44.913956,13.685225,20.359841,67.068586,21.036451,11.978063,34.41025,10.798036,68.259279,15.457257,24.555407000000002,17.942335,61.301908,33.407046,51.949092,8515.549805
2008-12-29,12.550475,41.998984,19.305984,12.272765,32.076874,46.38442,44.804937,17.244857,22.895131,46.279118,44.760034000000005,10.910003999999999,15.296576000000002,18.956503,11.221153,44.615815999999995,13.466529999999999,20.32917,67.002613,20.528674,11.745552,35.3096,10.759961,68.789392,15.276017000000001,24.538928,17.590385,61.961063,33.109885,52.835221,8483.929688
2008-12-30,12.884379,43.398131,20.214184,11.995175999999999,33.087547,47.093284000000004,45.590851,17.446778,24.211354999999998,47.321509999999996,44.711301,11.077198,15.603154,18.753629,11.179694,46.066212,13.651579000000002,20.384377999999998,68.899305,21.471688,11.865557,36.403402,11.1864,73.73115899999999,15.534932000000001,25.552456,18.03571,62.413739,34.142125,54.18655699999999,8668.389648
2008-12-31,12.855343,43.85633,20.403018,12.338633999999999,34.226559,47.632638,46.099388,17.578804,23.817383,47.666416999999996,45.531620000000004,11.369232,15.683832,18.680595,11.057907,46.364352000000004,13.710458,20.795378,69.40234,22.052003,12.150571000000001,36.622163,11.163555,75.824673,16.009610000000002,25.98094,18.172181,63.398513,34.931944,54.622238,8776.389648
2009-01-02,13.261837,44.960922,21.509043,12.571527,36.296037,48.387733000000004,46.731202,17.823439999999998,24.703819,48.862102,46.441276,11.82846,16.401867000000003,19.581352,11.757529,47.69388,14.265604999999999,21.249319,72.049458,22.48724,12.803101,36.622163,11.574764,77.954128,16.682791,26.147752,18.804257999999997,64.835957,36.683626000000004,56.505251,9034.69043
2009-01-05,13.181989999999999,44.429081,21.131376,12.660921,37.033988,48.041005,46.268896999999996,17.644816,24.300893,48.716475,45.905228,11.913171,16.555156,20.052019,12.253743,47.137896000000005,14.391776,19.924304,71.5959,22.146304999999998,12.473085000000001,36.079311,11.353928999999999,79.769101,17.217883999999998,24.396227,18.911997,64.828014,36.034566999999996,56.608638,8952.889648
2009-01-06,12.920672,44.903647,21.859733,13.552501999999999,37.146287,47.902314000000004,45.991514,17.36135,23.727844,47.628094,45.499131,11.672411,16.748784,20.498341,12.051629,47.69388,14.963745999999999,19.605318,73.583303,21.740083,12.645594000000001,34.977404,11.704218,79.70620600000001,18.184501,24.921684,19.860112,63.771774,35.815605,57.118156000000006,9015.099609
2009-01-07,12.69565,43.790874,20.843629,13.258445000000002,35.902995000000004,47.062466,45.560033000000004,17.446778,23.548765,46.938278000000004,45.109278,11.248851,15.740307000000001,19.93841,11.791215,46.791412,14.568413,19.854275,72.395809,21.391894,12.083067999999999,33.591921,10.996025,75.923509,17.418471,23.428719,18.430757999999997,62.143725,34.149944,54.614853000000004,8769.700195
2009-01-08,12.811791,43.78269,20.591851000000002,13.117297,35.927061,46.546226000000004,45.475276,17.567155,23.915875,46.386423,41.730548999999996,11.456173,16.232444,19.792341,12.01017,47.20236,14.753463,20.159247,71.89277299999999,21.297593,12.105568,34.215794,11.07979,76.74115,17.444585999999997,22.703087,18.667787,62.810824,34.423646000000005,54.821614000000004,8742.459961
2009-01-09,12.659355999999999,43.119938,20.061318,13.084363,35.654339,46.122448,45.498391,17.318635,23.683075,46.041513,41.892989,11.059364,15.748375,19.36225,11.735503999999999,46.525508,14.046911999999999,20.016095999999997,69.847645,20.840594,12.000564,34.013238,10.775191,75.402376,16.739489000000003,21.660513,18.251191,61.60369,33.782406,53.773033999999996,8599.179688
2009-01-12,12.601286,42.841745,19.656676,12.458609,35.084833,46.184087,44.951332,16.980806,22.939901000000003,46.110495,41.73867,11.173055999999999,15.708035,18.640019,11.48675,45.993696,13.794571,19.785811,70.68054000000001,20.673753,11.873058,33.243524,10.501052,69.786731,16.391294,20.776411,17.906422,60.785697,32.210584000000004,52.296159,8473.969727
2009-01-13,12.768238,41.565328,19.063198999999997,12.500952999999999,34.058114,45.821952,45.336585,17.093416,22.707099,45.466665,42.331571999999994,11.034842,15.990409,18.266733,11.363667999999999,45.3249,13.836629,19.605318,70.375419,20.630229999999997,11.205525999999999,33.859296,10.409672,70.01135699999999,16.530572,21.977457,18.107537,61.881648,32.374806,53.03459599999999,8448.55957
2009-01-14,12.51418,40.935302,18.703515,11.990471000000001,33.047442,44.581438,44.650835,16.549781,21.560999,43.941403,41.876745,10.399503,15.401457999999998,17.779836,11.055316,44.349911999999996,13.239424,19.020270999999997,68.60243100000001,20.180484,10.582997,32.408993,9.960389,68.007699,15.520806,21.61047,17.152241,59.642091,30.771703999999996,51.461726,8200.139648
2009-01-15,12.623062,40.657109000000005,19.207072,11.616430000000001,32.854931,44.273234,44.396567,16.837132,22.286265,44.439603000000005,41.706182,10.46861,15.522475,18.51018,10.802675,44.45466,13.298304000000002,18.609492000000003,69.369354,20.398104,10.327985,32.392788,10.120303,66.336483,15.076857,20.300998,17.705308,60.880998999999996,31.135305,52.259234,8212.490234
2009-01-16,12.702909,41.810792,19.296992000000003,11.152996,34.058114,44.481271,44.257875,17.02352,22.832453,45.734927,41.876745,10.432942,15.901662,18.826664,10.666638,45.46188,13.306714000000001,18.646835,70.02906800000001,20.448881,10.470492,33.259729,10.462977,65.63565200000001,14.807006,19.033227,17.935153,62.024598,31.261775,52.975519999999996,8281.219727
2009-01-20,12.485145,40.387099,18.199959,9.97912,32.373659,44.25012,43.726227,16.650743,21.63263,43.74212,41.06455,9.839958,14.909320999999998,17.844755,10.131557,43.44744,12.625397999999999,18.59082,67.604609,20.231262,9.697956,31.080225,9.792859,53.191382,13.579618,15.088129,16.75001,60.587154000000005,30.289538,50.442678,7949.089844
2009-01-21,12.688391000000001,40.297095,19.090173999999998,10.393153,33.905712,44.669109000000006,43.42573,16.80995,22.429527,44.991458,39.911233,10.178806,15.635423999999999,18.080089,10.731418,43.705292,13.205779000000001,19.231883,75.389277,19.999136,9.772959,32.911332,10.097458999999999,62.80536600000001,14.685138,18.874756,17.583202,62.945837,31.261775,52.598921,8228.099609
2009-01-22,12.492403,40.051631,18.856379999999998,10.393153,33.897689,44.195803000000005,43.818687,16.743935999999998,24.345664000000003,45.006788,39.69194,10.172119,13.804031,17.828525,11.447882,43.560252,12.928205,18.771314,74.276004,19.912089,10.110475,31.242271000000002,9.762399,63.820671999999995,13.980041,19.266765,17.180972,62.127843999999996,29.427962,51.653715999999996,8122.799805
2009-01-23,12.666615,38.791579,18.532667,10.426086999999999,33.673096,43.450931,43.125233,16.386692,25.106745999999998,44.470262,39.269597999999995,10.183264999999999,13.876642000000002,17.625652,11.447882,42.625552,13.365594,18.945584,73.79770699999999,20.456135,9.022924,30.723724,9.990849,67.30686800000001,13.927813,20.250954999999998,17.353355999999998,61.97695,28.186976,52.296159,8077.560059
2009-01-26,11.36003,39.822528999999996,18.757468,10.019112,34.499280999999996,43.738017,43.572125,16.708988,25.205237,44.761519,39.472646999999995,10.181035000000001,14.223557000000001,18.445261,11.613717999999999,43.157364,13.710458,19.287898000000002,75.53771400000001,20.158723000000002,9.315438,30.448251000000003,10.188838,66.668925,13.231422,20.434447,16.649454000000002,62.421682999999994,25.823569,52.643225,8116.029785
2009-01-27,11.483429,40.288914,19.108159,10.386096,34.667729,43.994068,44.334928000000005,16.825483,26.037951,44.853494,39.626965999999996,10.145367,14.247760999999999,17.95025,11.754938000000001,43.503848,14.072145,18.646835,75.587197,20.579452,9.79546,32.319868,10.516282,70.316852,14.519745,20.90152,16.714098,62.675817,25.546917,53.233971999999994,8174.72998
2009-01-28,11.207595,41.450778,20.034343,11.1083,34.683772,45.142414,45.120844,17.031287,26.852756,45.37469,39.578233000000004,10.611282000000001,14.554338000000001,18.664365,12.20451,44.656104,14.198314000000002,19.244331,78.19308000000001,20.876864,10.125475999999999,33.413672999999996,10.668582,78.798716,15.538216,23.070073,17.748404,62.93789399999999,26.084415,54.489318999999995,8375.450195
2009-01-29,10.975313,39.830713,19.108159,10.884816,32.6544,45.173451,44.905101,16.91091,25.688748999999998,44.562236999999996,38.871625,10.252372,14.191285999999998,17.852870000000003,12.049038000000001,45.566632,13.399239000000001,18.814882,76.288146,20.992926999999998,9.540448,31.947165000000002,10.181223,74.324175,14.545857999999999,21.210122,17.080414,61.151014,25.175413,52.148472999999996,8149.009765999999
2009-01-30,10.583338000000001,39.266146,18.595610999999998,11.609372,33.937798,42.287067,44.450502,16.588613,25.366408,44.470262,38.2706,10.087406,13.795963,17.471469,11.677202000000001,43.342692,12.591752,18.59082,75.578949,20.710022,9.097927,31.307087,9.823319,72.53615500000001,14.563269,21.276847,16.491435,60.738048,24.384976,52.074625,8000.859863
2009-02-02,10.808361,38.897948,18.163992,11.755225,32.726591,41.161998,44.450502,16.402225,26.100628,44.378287,37.823893,9.904607,14.384914000000002,17.503928,11.855994,40.78838,12.877737,19.038943,74.985202,20.622976,8.715409,31.428621999999997,10.379213,75.087901,14.780891,21.018289000000003,16.268770999999997,60.904823,23.942332,51.904787,7936.75
2009-02-03,11.033384,39.527974,18.541659,11.383536999999999,33.76133,41.82928,45.136255,16.821599,26.628908000000003,45.129422,38.831016,10.321479,14.925457000000002,17.787951,12.046447,41.610271999999995,13.138488,19.642661999999998,77.08805500000001,21.93594,8.5279,31.752709999999997,10.455362,74.405037,14.006157,20.05912,16.771558,62.040485,23.7052,52.901677,8078.359863
2009-02-04,10.803521,38.889764,17.084942,11.557619,34.004391999999996,40.750766,44.658539000000005,16.464354,25.948411,44.347628,37.702063,10.205557,15.030338,17.633767000000002,12.120296000000002,40.965652,13.323537,19.051389999999998,76.552033,21.689306,8.445397,31.298986,10.678472,79.04131600000001,14.241189000000002,20.050781,16.721281,61.675168000000006,24.187367000000002,52.872139000000004,7956.660156
2009-02-05,10.751617,39.315236,16.824171,12.642101,34.612047,41.371493,44.774116,16.576963,25.787241,44.73086,39.440162,10.522113000000001,15.361120000000001,18.177468,12.497314,41.537752000000005,13.752514999999999,19.412377,76.205683,21.834385,8.137882000000001,31.015406,10.963128999999999,83.426008,14.824416000000001,20.46781,17.087597,63.358803,24.985708,54.090562,8063.069823999999
2009-02-06,11.003724,40.117087,17.489586,13.034961000000001,34.774086,41.899112,45.082316999999996,16.91091,25.912597,44.807505,40.309209,10.852043,15.861324,19.094457000000002,12.919678,42.214604,14.332897,19.742245,79.712918,22.3204,8.325391,32.182131,11.332413,86.76844100000001,15.607854999999999,23.045051,17.647845999999998,64.12504399999999,26.305736,55.308986,8280.589844
2009-02-09,10.90733,40.599834,17.480594,13.013789,34.676862,41.076646999999994,45.074613,16.429406,26.431922999999998,45.236726000000004,40.024939,10.64918,15.683832,18.737399,13.28115,43.60054,14.173081,19.536855,80.276729,22.233352,9.480446,32.903231,11.470895,87.954464,15.451167000000002,22.753132,17.841778,63.438623,25.863093,54.954533,8270.870117
2009-02-10,10.432775999999999,38.505205,16.869132,12.667978,32.578425,39.920544,43.710817,15.792576,25.044067000000002,43.903077,38.757918,10.042821,15.167491,18.023283,12.674811,41.159040000000005,13.500174,18.671731,77.333302,21.043705,8.715409,31.469133000000003,10.83234,81.224678,13.901698000000001,20.534535,17.001404,60.772729000000005,24.440306,52.517692000000004,7888.879883
2009-02-11,10.662638000000001,38.963404,16.635338,12.954359,32.675653000000004,39.695529,44.173122,16.025563000000002,25.563392999999998,43.749787,39.172136,9.877856,15.498270999999999,17.966479,12.543956,41.328252,13.601110999999998,18.659284,78.90037099999999,21.558734,8.95542,33.186808,10.83234,85.097224,14.241189000000002,21.760601,16.906381,59.527584999999995,24.606297,52.621072999999996,7939.529785
2009-02-12,10.862841,38.382472,16.932077,13.293775,32.294854,39.788637,44.519847,17.237091,26.396107,43.657809,39.090918,9.911294999999999,15.538610999999998,17.83664,12.861377000000001,40.264628,13.626346,18.584597,78.825745,21.283085,8.760411999999999,33.818785999999996,10.770793,85.878925,14.093206,21.844007,16.745576,60.038413,24.51935,52.062144,7932.759765999999
2009-02-13,10.810936,38.529751,16.653323,13.187707999999999,32.797182,39.641216,43.995903000000006,17.027403,25.930503,43.542840999999996,37.791405,9.681681,15.401457999999998,17.219904,12.847125,39.821448,13.542232,18.397879999999997,77.805908,20.855102,8.580403,32.708776,10.678472,86.660618,13.701485,20.592919000000002,16.372802,59.535562,24.456115,51.965266,7850.410156
2009-02-17,10.566244000000001,37.376067,16.041860999999997,12.787009,31.136258,38.880825,43.132937,16.542015,25.446993,42.676735,39.18026,9.349521000000001,14.694745999999999,16.181193,12.247264,38.209896,12.860914,17.588770999999998,75.17755600000001,20.753547,8.107880999999999,31.736504999999998,10.163013000000001,77.010697,12.152016999999999,18.057378,15.502998000000002,56.893618000000004,22.906858,49.319678,7552.600098000001
2009-02-18,10.49951,37.008864,15.853026999999999,13.234848999999999,30.771664,39.532589,43.017363,16.573079999999997,25.366408,43.236253999999995,40.60972,9.701744,14.719116,16.067583,12.226534,38.397239,12.928205,17.470517,75.874031,20.775308,8.145382000000001,31.542053000000003,10.278414,75.923509,12.273885,17.940610999999997,15.451832000000001,57.420414,22.480023000000003,49.274966,7555.629883
2009-02-19,10.403116,36.901595,15.906981,13.112282,30.439479,39.672253000000005,43.094412,16.813832,25.652932999999997,42.393144,40.975208,9.543467,14.548529,16.359721,11.743277,38.340222,12.650631,17.420725,73.734865,20.695515,7.767067,31.193656,9.755261,77.280251,11.203184,17.181617000000003,15.261791,57.596013,21.357603,49.692296,7465.950195
2009-02-20,10.165839,36.299221,15.763107999999999,13.119353,29.41862,38.989452,42.457358,16.63521,25.053020999999998,41.825959000000005,40.625965,9.570217999999999,14.621638,15.791675,11.815831,38.486839,12.684277,17.931085999999997,73.618786,20.383595,7.242056,31.064020000000003,9.832195,76.419294,11.290233,16.597775,14.896326,56.853713,21.073045,48.492466,7365.669922
2009-02-23,9.839584,34.94594,15.25955,12.787009,27.919735,37.941975,41.680462,16.343977,21.328197,41.289434,39.700063,9.275955999999999,13.979909,15.183054,11.265203,36.988092,12.078661,17.333591000000002,69.95401700000001,20.224007999999998,6.832857000000001,30.375329999999998,9.293656,72.335892,10.576432,16.272492,13.821860999999998,55.31324300000001,19.855773000000003,46.905114000000005,7114.779785
2009-02-24,10.076861,35.482301,16.113798000000003,13.281989000000001,28.713737,38.617015,42.371899,16.720639000000002,21.677398999999998,41.971587,40.617841,9.572447,13.947417999999999,16.773583,11.69275,38.609021000000006,12.608575,17.781712,71.637157,20.695515,7.010434,31.793224,9.793728,83.99889499999999,11.85605,17.531922,14.406604999999999,57.540135,20.582975,48.648965000000004,7350.939941
2009-02-25,9.6987,34.261051,15.610242000000001,13.062783,27.474121999999998,38.7334,41.921298,16.452704,20.62084,41.61135,39.968086,9.396336,13.776831,16.481445,11.810648,37.965536,12.423525999999999,17.769265,71.22259,20.24577,6.956389,30.707521999999997,10.024531,81.234461,11.377282000000001,18.124103,14.055757999999999,57.508213,19.784634,47.322447,7270.890137
2009-02-26,9.416934,33.914478,15.160639000000002,13.213635,26.501872,37.996288,40.740415999999996,15.947901000000002,17.970484,40.381344,39.18838,9.146658,13.338182999999999,16.749238000000002,11.555416000000001,37.737466999999995,12.188008,17.725697,73.76803100000001,18.889282,7.025875999999999,29.743353000000003,9.778341000000001,83.249064,10.942037,19.225061,13.814551000000002,56.630219999999994,19.152282999999997,47.076518,7182.080078
2009-02-27,9.127753,33.691685,15.07971,13.366843,25.472911,37.375558000000005,38.844791,15.862472,17.59442,40.420023,39.992453999999995,9.258121000000001,13.118858,16.952112,11.570964,37.028818,12.255299,17.756816,76.305178,17.554555999999998,6.570352000000001,29.289628999999998,9.801422,82.282418,10.498089,19.05825,13.712223000000002,54.195803000000005,19.45265,45.243239,7062.930176000001
2009-03-02,8.645783,32.3219,14.432279000000001,12.765794999999999,23.909211,36.366877,37.228846000000004,15.412032,15.651423000000001,40.110586,39.01782,8.863542,12.826425,16.164963,11.393466,34.894734,12.045016,17.128201999999998,73.834363,17.003256,5.867764,28.933128000000004,9.470605,77.93701999999999,9.627601,17.64869,12.747396,51.809274,17.523984,42.940462,6763.290039
2009-03-03,8.801496,31.810295,14.711035,12.812936,23.787679999999998,36.180659999999996,37.011316,15.078087,15.937947,40.559269,38.481772,8.928191,12.899534,15.329123000000001,11.449178,35.122803000000005,12.103896,16.9975,72.773066,16.720351,5.41224,28.155313,9.447524000000001,74.413733,10.289171000000001,17.523581,12.827798,51.370277,17.761114000000003,43.022438,6726.02002
2009-03-04,9.268636,32.313649,15.232575,13.032142,24.557376,36.708279,38.145584,15.427565,16.081210000000002,41.116254,39.383308,9.485505999999999,13.094489,15.426503,11.811944,36.507515999999995,12.827269,17.520308,74.199177,17.089128,5.165177,28.876412,9.816809,77.214297,10.193418,16.097339,13.310210999999999,52.423863,20.108713,44.177553,6875.839844
2009-03-05,9.394689,31.290437,14.378326999999999,12.591372999999999,23.811985,35.226292,37.034622,14.697541000000001,14.639632,39.344735,40.406672,8.956291,12.404023,14.728617999999999,11.510069999999999,34.625935999999996,12.238477,17.370934,72.532623,16.329447000000002,5.142014,27.499029999999998,9.470605,73.82651700000001,8.992144,13.845381,12.40386,49.662192,18.56736,42.075989,6594.439941
2009-03-06,9.439178,31.802045,14.234454000000001,11.830045,24.387233,35.466822,37.267693,15.182929000000001,16.027487,40.319456,39.724428,8.956291,12.412144999999999,14.606894,11.05143,34.072054,11.927258,16.978827,71.147965,16.771979,5.450844,28.152990999999997,9.547539,68.34282900000001,8.93121,13.286560999999999,12.330767,51.106879,18.361847,43.424865999999994,6626.939941
2009-03-09,9.365029,30.993378999999997,14.018645000000001,11.73812,25.116419,34.279681,36.203344,15.047020999999999,15.928995,40.474174,38.587355,8.649077,12.306545,14.793536999999999,10.767694,34.267540999999994,11.456223,16.294198,69.216088,15.48126,5.72107,27.400938,9.655247,66.80703100000001,9.261996,13.261539,11.797189,51.537892,18.907248000000003,43.432317,6547.049805
2009-03-10,9.706114999999999,33.658677000000004,14.935837,12.461735000000001,26.744934000000004,35.04783,37.120081,15.206228,17.289987,40.690778,39.5295,9.330778,13.386921,15.956151,11.482863,37.053256,12.314179,17.184217,72.34192,16.373701,6.848298,29.174803999999998,10.709246,77.042648,10.593843,16.264152,13.098241999999999,53.788734,20.95448,46.040641,6926.490234000001
2009-03-11,9.483668,33.881473,14.917851999999998,12.108177,26.95559,34.970240000000004,37.213311,15.528012,17.119864,39.476243,38.764181,9.738901,13.898679000000001,16.169776000000002,12.007579,38.120296999999994,12.633809,17.07841,73.477835,16.181936999999998,6.5549100000000005,28.643463,10.740019,83.46588,10.384926,17.014804,13.412542000000002,52.495695,20.796392,45.623311,6930.399901999999
2009-03-12,10.395702,34.492096999999994,15.673186999999999,12.749296000000001,27.247265000000002,35.521135,38.067895,16.026384,18.274917000000002,40.358134,39.973009000000005,9.999024,13.817448,16.703838,12.483063000000001,39.097741,13.045964,17.514084,74.953692,17.723425,7.38875,30.270187,11.170850999999999,87.856445,11.446921000000001,19.350171,13.9315,53.597175,21.357603,47.247924,7170.060059
2009-03-13,10.781277000000001,33.477139,15.403423000000002,12.268457000000001,27.060917,36.428951,39.342003999999996,16.175503,19.125538,40.520590000000006,40.177203000000006,10.016963,13.525014,17.016059,12.428647999999999,39.097741,13.045964,17.675906,74.920526,19.965589,7.427353999999999,31.341048999999998,11.309333,89.25673,11.394692,19.808903,14.2458,53.637080000000005,21.167898,46.882758,7223.97998
2009-03-16,10.492094999999999,33.930981,15.47536,12.296741,27.409307000000002,37.103991,39.411925,16.195124,18.516672,39.986812,39.858661,9.846538,13.200089000000002,16.547727,12.362572,38.666038,12.995495,17.769265,75.63358199999999,19.331292,7.458237,31.169385,10.963128999999999,84.83002900000001,11.020382000000001,19.258423999999998,14.808616,53.453504,20.88334,46.905114000000005,7216.970215
